image_name,class_id,confidence_score,x_min,y_min,x_max,y_max
VAIPE_P_152_13.jpg,91,0.9882447719573976,1437,2446,1987,2807
VAIPE_P_152_13.jpg,107,1.0,1074,2024,1657,2578
VAIPE_P_152_14.jpg,91,0.989526867866516,910,1923,1213,2456
VAIPE_P_152_14.jpg,107,1.0,1615,1026,2198,1563
VAIPE_P_152_15.jpg,91,0.9922932386398317,1021,2628,1409,3191
VAIPE_P_152_15.jpg,107,1.0,818,2171,1437,2719
VAIPE_P_152_16.jpg,91,0.9926518797874452,1283,1350,1594,1872
VAIPE_P_152_16.jpg,107,1.0,2247,1370,2687,1986
VAIPE_P_152_17.jpg,91,0.9891006350517272,1342,866,1732,1331
VAIPE_P_152_17.jpg,107,1.0,1384,2457,1974,2801
VAIPE_P_152_18.jpg,91,0.9892696738243104,530,1612,884,2176
VAIPE_P_152_18.jpg,107,1.0,1532,1573,1956,2233
VAIPE_P_152_19.jpg,91,0.9886845946311952,2184,1645,2550,2224
VAIPE_P_152_19.jpg,107,1.0,1793,1138,2298,1783
VAIPE_P_152_2.jpg,91,0.9871249794960022,1197,2003,1596,2421
VAIPE_P_152_2.jpg,107,1.0,1361,2453,1943,2773
VAIPE_P_152_20.jpg,91,0.992297351360321,1053,2675,1398,3288
VAIPE_P_152_20.jpg,107,1.0,762,1989,1361,2641
VAIPE_P_152_3.jpg,91,0.9881321787834167,863,2096,1334,2539
VAIPE_P_152_3.jpg,107,1.0,1490,1590,1904,2226
VAIPE_P_152_4.jpg,107,1.0,1812,1755,2134,2478
VAIPE_P_152_4.jpg,91,0.9910600781440736,1241,2590,1637,3203
VAIPE_P_152_5.jpg,107,1.0,1387,1487,1935,2114
VAIPE_P_152_5.jpg,91,0.9881377816200256,1362,2325,1885,2822
VAIPE_P_152_6.jpg,43,0.4311718642711639,1430,1214,2127,1892
VAIPE_P_152_6.jpg,91,0.9891501069068908,1167,1832,1738,2371
VAIPE_P_152_7.jpg,91,0.9733204245567322,1260,1340,1558,1877
VAIPE_P_152_7.jpg,107,1.0,1548,1105,2108,1620
VAIPE_P_152_8.jpg,107,1.0,1377,1573,1950,2165
VAIPE_P_152_8.jpg,91,0.9904719591140748,1386,2334,1924,2791
VAIPE_P_152_9.jpg,91,0.9869931936264038,1109,2572,1704,2953
VAIPE_P_152_9.jpg,107,1.0,1084,1927,1594,2621
VAIPE_P_153_0.jpg,107,1.0,235,426,319,512
VAIPE_P_153_0.jpg,29,0.7749523520469666,373,499,438,596
VAIPE_P_153_0.jpg,82,0.9698029160499572,173,550,361,664
VAIPE_P_153_1.jpg,29,0.8931426405906677,151,439,236,530
VAIPE_P_153_1.jpg,107,1.0,287,641,375,732
VAIPE_P_153_1.jpg,82,0.955165445804596,239,502,366,691
VAIPE_P_153_10.jpg,107,1.0,1581,2453,1960,2785
VAIPE_P_153_10.jpg,107,1.0,1893,2245,2230,2584
VAIPE_P_153_10.jpg,107,1.0,1273,1965,2040,2333
VAIPE_P_153_11.jpg,59,0.5263870358467102,981,1569,1250,1858
VAIPE_P_153_11.jpg,29,0.710823655128479,1259,1515,1495,1841
VAIPE_P_153_11.jpg,107,1.0,1462,1464,2094,1780
VAIPE_P_153_12.jpg,107,1.0,969,2226,1317,2516
VAIPE_P_153_12.jpg,107,1.0,2305,1945,2645,2284
VAIPE_P_153_12.jpg,107,1.0,1249,2168,2010,2528
VAIPE_P_153_13.jpg,107,1.0,589,2383,1001,2814
VAIPE_P_153_13.jpg,107,1.0,1429,1805,1767,2144
VAIPE_P_153_13.jpg,107,1.0,2056,1956,2423,2744
VAIPE_P_153_14.jpg,29,0.742377758026123,1397,1023,1713,1388
VAIPE_P_153_14.jpg,59,0.4313462078571319,831,1389,1167,1736
VAIPE_P_153_14.jpg,107,1.0,1558,647,1993,1249
VAIPE_P_153_15.jpg,107,1.0,630,2352,989,2698
VAIPE_P_153_15.jpg,59,0.3187733292579651,1447,2112,1845,2522
VAIPE_P_153_15.jpg,107,1.0,1155,1024,1668,1657
VAIPE_P_153_16.jpg,29,0.7696197032928467,2111,1238,2464,1711
VAIPE_P_153_16.jpg,59,0.3754119873046875,1618,1119,1934,1460
VAIPE_P_153_16.jpg,107,1.0,988,1623,1609,2261
VAIPE_P_153_17.jpg,107,1.0,1772,2493,2041,2913
VAIPE_P_153_17.jpg,107,1.0,1480,2133,1817,2475
VAIPE_P_153_17.jpg,107,1.0,1669,1317,2446,1677
VAIPE_P_153_18.jpg,107,1.0,1385,2163,1735,2521
VAIPE_P_153_18.jpg,107,1.0,1628,2526,1913,2959
VAIPE_P_153_18.jpg,107,1.0,1817,2312,2359,3116
VAIPE_P_153_19.jpg,59,0.5410966873168945,1124,2121,1401,2419
VAIPE_P_153_19.jpg,29,0.694238007068634,1425,1824,1665,2137
VAIPE_P_153_19.jpg,107,1.0,1219,1850,1690,2477
VAIPE_P_153_2.jpg,107,1.0,1936,1147,2315,1526
VAIPE_P_153_2.jpg,107,1.0,751,2729,1218,3074
VAIPE_P_153_2.jpg,107,1.0,1559,2781,2455,3322
VAIPE_P_153_20.jpg,29,0.497933030128479,1105,1979,1498,2261
VAIPE_P_153_20.jpg,107,1.0,1840,1711,2247,2093
VAIPE_P_153_20.jpg,107,1.0,1341,1391,1663,2073
VAIPE_P_153_3.jpg,107,1.0,1218,2572,1629,2829
VAIPE_P_153_3.jpg,107,1.0,2284,2072,2621,2408
VAIPE_P_153_3.jpg,107,1.0,940,1268,1641,1626
VAIPE_P_153_4.jpg,29,0.6947380900382996,1306,1368,1656,1783
VAIPE_P_153_4.jpg,59,0.3676693439483642,1447,1775,1780,2111
VAIPE_P_153_4.jpg,107,1.0,796,2052,1343,2549
VAIPE_P_153_5.jpg,107,1.0,1593,1236,1956,1587
VAIPE_P_153_5.jpg,107,1.0,766,2354,1044,2790
VAIPE_P_153_5.jpg,107,1.0,1513,2118,2313,2684
VAIPE_P_153_6.jpg,107,1.0,1375,2514,1837,2767
VAIPE_P_153_6.jpg,107,1.0,2260,2427,2641,2815
VAIPE_P_153_6.jpg,107,1.0,1528,2245,2374,2617
VAIPE_P_153_7.jpg,29,0.697953999042511,1484,1903,1719,2209
VAIPE_P_153_7.jpg,59,0.312527447938919,1897,1894,2175,2220
VAIPE_P_153_7.jpg,107,1.0,887,2467,1501,2990
VAIPE_P_153_8.jpg,107,1.0,2143,2160,2493,2520
VAIPE_P_153_8.jpg,107,1.0,1239,2589,1500,3007
VAIPE_P_153_8.jpg,107,1.0,560,1439,1334,1802
VAIPE_P_153_9.jpg,29,0.546040952205658,1322,1254,1663,1642
VAIPE_P_153_9.jpg,107,1.0,911,919,1391,1503
VAIPE_P_153_9.jpg,107,1.0,1517,1484,1872,1842
VAIPE_P_154_0.jpg,91,0.9793964624404908,253,595,352,719
VAIPE_P_154_0.jpg,104,0.3435865044593811,218,528,392,625
VAIPE_P_154_0.jpg,26,0.5018681883811951,314,578,419,736
VAIPE_P_154_1.jpg,91,0.9888110160827636,337,574,457,648
VAIPE_P_154_1.jpg,104,0.5195103883743286,197,570,318,727
VAIPE_P_154_1.jpg,26,0.3843821287155151,288,478,429,560
VAIPE_P_154_10.jpg,104,0.530655026435852,1129,566,1676,1095
VAIPE_P_154_10.jpg,91,0.9915830492973328,2303,1383,2655,1921
VAIPE_P_154_10.jpg,107,1.0,1903,1142,2503,1558
VAIPE_P_154_11.jpg,91,0.9831036329269408,755,1306,1278,1611
VAIPE_P_154_11.jpg,104,0.5044952034950256,2630,1264,3013,2024
VAIPE_P_154_11.jpg,107,1.0,2146,1405,2675,1922
VAIPE_P_154_12.jpg,91,0.9895349144935608,2386,763,2913,1150
VAIPE_P_154_12.jpg,104,0.3841407001018524,1112,999,1918,1562
VAIPE_P_154_12.jpg,107,1.0,2578,366,3158,792
VAIPE_P_154_13.jpg,107,1.0,2396,1250,3003,1583
VAIPE_P_154_13.jpg,91,0.9906631708145142,1759,1409,2395,1805
VAIPE_P_154_13.jpg,104,0.3244894444942474,1339,1124,2225,1519
VAIPE_P_154_14.jpg,91,0.9903233051300048,1793,2070,2442,2472
VAIPE_P_154_14.jpg,107,1.0,1401,1555,2072,1951
VAIPE_P_154_14.jpg,107,1.0,555,2642,1345,3491
VAIPE_P_154_2.jpg,107,1.0,1245,412,1722,1366
VAIPE_P_154_2.jpg,91,0.9931542873382568,1976,0,2482,741
VAIPE_P_154_2.jpg,104,0.6553757190704346,2974,1309,4029,2408
VAIPE_P_154_3.jpg,107,1.0,1849,995,2487,1302
VAIPE_P_154_3.jpg,91,0.9877721071243286,1162,1022,1789,1279
VAIPE_P_154_3.jpg,104,0.5284669399261475,795,725,1733,1104
VAIPE_P_154_4.jpg,104,0.6298268437385559,2229,1899,2810,2315
VAIPE_P_154_4.jpg,107,1.0,1938,1109,2476,1377
VAIPE_P_154_4.jpg,91,0.9901228547096252,1992,659,2356,1103
VAIPE_P_154_5.jpg,91,0.9887593984603882,2219,1150,2556,1675
VAIPE_P_154_5.jpg,107,1.0,2741,1104,3115,1779
VAIPE_P_154_5.jpg,104,0.5278103351593018,2477,1061,2794,1810
VAIPE_P_154_6.jpg,107,1.0,1303,2193,1954,2618
VAIPE_P_154_6.jpg,104,0.5623691082000732,2381,1497,2815,2275
VAIPE_P_154_6.jpg,91,0.988189458847046,2057,1082,2739,1619
VAIPE_P_154_7.jpg,107,1.0,727,1110,1473,1590
VAIPE_P_154_7.jpg,91,0.9914532899856568,1964,735,2431,1102
VAIPE_P_154_7.jpg,107,1.0,2013,385,2583,729
VAIPE_P_154_8.jpg,91,0.9847193956375122,1233,1355,1634,1634
VAIPE_P_154_8.jpg,104,0.5738972425460815,2587,1742,3052,2339
VAIPE_P_154_8.jpg,107,1.0,2173,1766,2729,2113
VAIPE_P_154_9.jpg,104,0.3653358519077301,915,2136,2014,2845
VAIPE_P_154_9.jpg,91,0.990481436252594,1050,1842,1824,2380
VAIPE_P_154_9.jpg,107,1.0,1036,2537,2005,3246
VAIPE_P_155_0.jpg,107,1.0,1128,1545,1879,2222
VAIPE_P_155_1.jpg,107,1.0,1287,2165,1825,2537
VAIPE_P_155_2.jpg,107,1.0,1308,1750,1808,2515
VAIPE_P_155_3.jpg,107,1.0,970,2584,1587,3018
VAIPE_P_155_4.jpg,107,1.0,1233,2078,1799,2640
VAIPE_P_155_5.jpg,107,1.0,1541,2396,1807,2897
VAIPE_P_155_6.jpg,107,1.0,1489,1634,1896,2402
VAIPE_P_155_7.jpg,107,1.0,918,2212,1649,2677
VAIPE_P_155_8.jpg,107,1.0,617,2365,1480,3280
VAIPE_P_155_9.jpg,107,1.0,1351,1132,1965,1569
VAIPE_P_156_0.jpg,70,0.4759917855262756,1279,2142,1662,2525
VAIPE_P_156_0.jpg,105,0.6745364665985107,1064,1491,1964,2185
VAIPE_P_156_0.jpg,97,0.6655234098434448,1605,1990,2114,2681
VAIPE_P_156_1.jpg,107,1.0,988,2036,1388,2425
VAIPE_P_156_1.jpg,97,0.7000425457954407,1728,2055,2428,2549
VAIPE_P_156_1.jpg,105,0.783916175365448,838,1336,1709,2036
VAIPE_P_156_10.jpg,107,1.0,2325,1662,2705,2056
VAIPE_P_156_10.jpg,97,0.4278087019920349,1129,1544,1516,2104
VAIPE_P_156_10.jpg,107,1.0,1318,1580,1927,2204
VAIPE_P_156_11.jpg,107,1.0,1514,1142,1789,1404
VAIPE_P_156_11.jpg,107,1.0,1790,1352,2148,1950
VAIPE_P_156_11.jpg,107,1.0,913,2582,1329,3171
VAIPE_P_156_12.jpg,107,1.0,1080,2377,1766,2836
VAIPE_P_156_12.jpg,107,1.0,1111,1746,1403,2068
VAIPE_P_156_12.jpg,97,0.8574607372283936,1337,1886,1747,2340
VAIPE_P_156_13.jpg,107,1.0,1600,1313,1943,1639
VAIPE_P_156_13.jpg,107,1.0,1869,1543,2463,2095
VAIPE_P_156_13.jpg,97,0.3850118517875671,1412,1698,1768,2196
VAIPE_P_156_14.jpg,97,0.6623773574829102,653,2072,1098,2514
VAIPE_P_156_14.jpg,70,0.4938202798366546,1504,1773,1775,2073
VAIPE_P_156_14.jpg,107,1.0,879,1877,1539,2208
VAIPE_P_156_15.jpg,107,1.0,1123,2127,1438,2456
VAIPE_P_156_15.jpg,107,1.0,1710,1967,2374,2492
VAIPE_P_156_15.jpg,97,0.764503002166748,1337,1427,1781,1823
VAIPE_P_156_16.jpg,97,0.8121278285980225,1023,2015,1394,2506
VAIPE_P_156_16.jpg,107,1.0,1045,1698,1627,2128
VAIPE_P_156_16.jpg,107,1.0,1151,1566,1415,1850
VAIPE_P_156_17.jpg,107,1.0,1841,1167,2206,1535
VAIPE_P_156_17.jpg,97,0.5571401119232178,1201,1679,1685,2153
VAIPE_P_156_17.jpg,107,1.0,1548,1539,1922,2221
VAIPE_P_156_18.jpg,107,1.0,1395,880,1919,1443
VAIPE_P_156_18.jpg,107,1.0,1423,1625,1770,1994
VAIPE_P_156_18.jpg,97,0.7902727723121643,822,2204,1293,2779
VAIPE_P_156_19.jpg,107,1.0,996,1731,1645,2246
VAIPE_P_156_19.jpg,107,1.0,1092,1023,1407,1353
VAIPE_P_156_19.jpg,97,0.7709396481513977,1589,957,1975,1417
VAIPE_P_156_2.jpg,107,1.0,1116,2230,1486,2603
VAIPE_P_156_2.jpg,97,0.8076178431510925,798,1681,1480,2145
VAIPE_P_156_2.jpg,105,0.7817037105560303,1348,1867,2016,2699
VAIPE_P_156_20.jpg,97,0.8709606528282166,1489,1607,1748,2016
VAIPE_P_156_20.jpg,107,1.0,1275,1775,1511,2025
VAIPE_P_156_20.jpg,107,1.0,1249,2115,1844,2419
VAIPE_P_156_21.jpg,97,0.6856736540794373,1462,1739,1974,2095
VAIPE_P_156_21.jpg,107,1.0,948,1615,1247,1924
VAIPE_P_156_21.jpg,107,1.0,1102,2001,1799,2402
VAIPE_P_156_22.jpg,107,1.0,1119,2384,1417,2697
VAIPE_P_156_22.jpg,97,0.7291009426116943,1717,1931,2233,2292
VAIPE_P_156_22.jpg,107,1.0,1240,2263,1693,2924
VAIPE_P_156_23.jpg,107,1.0,1264,1692,1510,1960
VAIPE_P_156_23.jpg,97,0.7560838460922241,639,2472,1092,2822
VAIPE_P_156_23.jpg,107,1.0,1197,1999,1795,2339
VAIPE_P_156_24.jpg,107,1.0,1537,2098,1857,2433
VAIPE_P_156_24.jpg,107,1.0,1761,1915,2190,2643
VAIPE_P_156_24.jpg,97,0.7097476720809937,1309,1750,1656,2251
VAIPE_P_156_25.jpg,97,0.6659784913063049,810,1608,1225,2050
VAIPE_P_156_25.jpg,107,1.0,1419,1587,1695,1874
VAIPE_P_156_25.jpg,107,1.0,1206,2032,1777,2498
VAIPE_P_156_3.jpg,105,0.7744299173355103,1024,1576,1653,2481
VAIPE_P_156_3.jpg,107,1.0,1224,1174,1636,1609
VAIPE_P_156_3.jpg,97,0.7907983064651489,1680,1536,2226,2160
VAIPE_P_156_4.jpg,70,0.4534738063812256,1380,2080,1798,2499
VAIPE_P_156_4.jpg,105,0.8625297546386719,925,1783,1357,2802
VAIPE_P_156_4.jpg,97,0.7923229336738586,1309,1342,2024,1929
VAIPE_P_156_5.jpg,107,1.0,1318,1190,1695,1581
VAIPE_P_156_5.jpg,105,0.8276093602180481,1589,1850,2015,2837
VAIPE_P_156_5.jpg,97,0.7986946105957031,1515,1363,2028,1940
VAIPE_P_156_6.jpg,107,1.0,1192,2209,1588,2604
VAIPE_P_156_6.jpg,105,0.8845740556716919,687,1984,1112,2938
VAIPE_P_156_6.jpg,97,0.7857010364532471,1038,1561,1739,2090
VAIPE_P_156_7.jpg,107,1.0,1356,1240,1751,1657
VAIPE_P_156_7.jpg,105,0.8216022253036499,1458,1733,2179,2458
VAIPE_P_156_7.jpg,97,0.8047611117362976,1187,2372,1642,2999
VAIPE_P_156_8.jpg,70,0.4673658311367035,1046,2007,1326,2295
VAIPE_P_156_8.jpg,97,0.7780025601387024,554,2370,919,2884
VAIPE_P_156_8.jpg,107,1.0,843,2140,1190,2828
VAIPE_P_156_9.jpg,107,1.0,679,1469,1191,2004
VAIPE_P_156_9.jpg,97,0.8005682826042175,1477,1088,2113,1937
VAIPE_P_156_9.jpg,107,1.0,635,2090,1312,3230
VAIPE_P_157_0.jpg,28,0.4222835302352905,1032,1737,1331,1958
VAIPE_P_157_0.jpg,28,0.7698296904563904,1475,1927,1752,2215
VAIPE_P_157_0.jpg,89,0.9725906252861024,1010,1490,1659,1889
VAIPE_P_157_0.jpg,89,0.9872740507125854,1129,1830,1533,2451
VAIPE_P_157_0.jpg,24,0.8244397640228271,890,837,1631,1472
VAIPE_P_157_0.jpg,24,0.92680686712265,1773,1092,2367,1810
VAIPE_P_157_1.jpg,28,0.704085648059845,840,2092,1134,2382
VAIPE_P_157_1.jpg,28,0.605846107006073,1207,1464,1499,1751
VAIPE_P_157_1.jpg,24,0.8677874803543091,1373,1611,2199,1983
VAIPE_P_157_1.jpg,24,0.8971764445304871,557,967,1037,1808
VAIPE_P_157_1.jpg,89,0.971371293067932,1207,1012,1861,1503
VAIPE_P_157_1.jpg,89,0.9753985404968262,1072,1744,1701,2243
VAIPE_P_157_10.jpg,107,1.0,352,1771,862,2273
VAIPE_P_157_10.jpg,107,1.0,440,1319,940,1616
VAIPE_P_157_10.jpg,89,0.9776207804679872,368,2218,1205,2873
VAIPE_P_157_10.jpg,89,0.9746240973472596,642,1511,1477,1929
VAIPE_P_157_10.jpg,107,1.0,1279,907,1951,1723
VAIPE_P_157_10.jpg,107,1.0,703,1023,1515,1660
VAIPE_P_157_11.jpg,89,0.831933856010437,635,1940,1179,2317
VAIPE_P_157_11.jpg,107,1.0,1173,1875,1854,2177
VAIPE_P_157_11.jpg,107,1.0,1664,2388,2035,2753
VAIPE_P_157_11.jpg,28,0.2150080054998397,590,2514,960,2882
VAIPE_P_157_11.jpg,89,0.8828176856040955,596,2173,1164,2567
VAIPE_P_157_11.jpg,107,1.0,872,2237,1541,2671
VAIPE_P_157_12.jpg,89,0.974438726902008,1035,1733,1480,2360
VAIPE_P_157_12.jpg,107,1.0,1531,2479,1998,3014
VAIPE_P_157_12.jpg,107,1.0,1197,2217,1685,2696
VAIPE_P_157_12.jpg,107,1.0,1721,1242,2175,2177
VAIPE_P_157_12.jpg,107,1.0,661,1238,1572,1833
VAIPE_P_157_12.jpg,89,0.9652049541473388,1332,1672,1817,2303
VAIPE_P_157_13.jpg,89,0.9775980114936828,1241,1758,1804,2424
VAIPE_P_157_13.jpg,89,0.4172180593013763,990,2181,1683,2532
VAIPE_P_157_13.jpg,107,1.0,898,1873,1352,2240
VAIPE_P_157_13.jpg,107,1.0,1029,1522,1457,1941
VAIPE_P_157_13.jpg,107,1.0,1610,1194,2142,2084
VAIPE_P_157_13.jpg,107,1.0,1300,2223,2092,3026
VAIPE_P_157_14.jpg,107,1.0,1539,2375,1900,2733
VAIPE_P_157_14.jpg,107,1.0,1771,2181,2128,2529
VAIPE_P_157_14.jpg,89,0.970565915107727,909,2108,1480,2420
VAIPE_P_157_14.jpg,89,0.963771104812622,1304,2409,1635,3005
VAIPE_P_157_14.jpg,107,1.0,1238,1923,1897,2287
VAIPE_P_157_14.jpg,107,1.0,1015,1572,1460,2149
VAIPE_P_157_15.jpg,107,1.0,1469,1741,1842,2100
VAIPE_P_157_15.jpg,28,0.3418113887310028,1603,2099,1995,2488
VAIPE_P_157_15.jpg,89,0.9629616141319276,1050,1821,1609,2265
VAIPE_P_157_15.jpg,89,0.9811150431632996,1062,2113,1639,2551
VAIPE_P_157_15.jpg,107,1.0,1257,2426,2029,2829
VAIPE_P_157_15.jpg,107,1.0,500,2418,984,3151
VAIPE_P_157_16.jpg,107,1.0,1181,1323,1634,1719
VAIPE_P_157_16.jpg,107,1.0,540,1635,1003,2102
VAIPE_P_157_16.jpg,107,1.0,1487,1873,2352,2275
VAIPE_P_157_16.jpg,89,0.984243869781494,1059,1860,1594,2555
VAIPE_P_157_16.jpg,107,1.0,961,1604,1828,2055
VAIPE_P_157_16.jpg,89,0.986191987991333,1001,2485,1781,2881
VAIPE_P_157_17.jpg,28,0.2350781857967376,574,2443,941,2820
VAIPE_P_157_17.jpg,107,1.0,1340,2643,1715,3008
VAIPE_P_157_17.jpg,107,1.0,1512,2449,2215,2893
VAIPE_P_157_17.jpg,89,0.9125232100486756,1474,2188,2046,2584
VAIPE_P_157_17.jpg,89,0.9526948928833008,1176,2110,1519,2691
VAIPE_P_157_17.jpg,107,1.0,844,2179,1205,2869
VAIPE_P_157_18.jpg,107,1.0,523,1725,991,2156
VAIPE_P_157_18.jpg,89,0.9736670255661012,993,1623,1743,1957
VAIPE_P_157_18.jpg,89,0.985296905040741,587,1945,1409,2441
VAIPE_P_157_18.jpg,107,1.0,1043,1201,1488,1631
VAIPE_P_157_18.jpg,107,1.0,1699,1450,2378,2175
VAIPE_P_157_18.jpg,107,1.0,1615,818,2208,1511
VAIPE_P_157_19.jpg,89,0.9882164597511292,662,2174,1127,3040
VAIPE_P_157_19.jpg,107,1.0,590,1719,1070,2203
VAIPE_P_157_19.jpg,107,1.0,1261,1109,1733,1577
VAIPE_P_157_19.jpg,89,0.96406751871109,1145,1483,1930,1941
VAIPE_P_157_19.jpg,107,1.0,1870,812,2573,1551
VAIPE_P_157_19.jpg,107,1.0,798,1511,1669,2227
VAIPE_P_157_2.jpg,24,0.7830648422241211,728,1397,1082,2224
VAIPE_P_157_2.jpg,28,0.844882607460022,1360,1405,1659,1716
VAIPE_P_157_2.jpg,28,0.5025174617767334,1004,1430,1294,1727
VAIPE_P_157_2.jpg,89,0.9375964403152466,1007,1995,1667,2325
VAIPE_P_157_2.jpg,89,0.9829931259155272,657,2287,1347,2674
VAIPE_P_157_2.jpg,24,0.8024774193763733,1118,1683,1907,2110
VAIPE_P_157_20.jpg,107,1.0,863,2137,1226,2495
VAIPE_P_157_20.jpg,107,1.0,543,2102,909,2470
VAIPE_P_157_20.jpg,89,0.9178027510643004,963,1812,1540,2127
VAIPE_P_157_20.jpg,107,1.0,463,1384,1143,1692
VAIPE_P_157_20.jpg,89,0.9782322645187378,1162,2035,1711,2484
VAIPE_P_157_20.jpg,107,1.0,1588,1681,2192,2217
VAIPE_P_157_21.jpg,89,0.9605746269226074,933,2590,1469,3165
VAIPE_P_157_21.jpg,107,1.0,896,1405,1313,1741
VAIPE_P_157_21.jpg,107,1.0,181,1758,638,2213
VAIPE_P_157_21.jpg,89,0.6376213431358337,815,1957,1510,2487
VAIPE_P_157_21.jpg,107,1.0,805,1665,1664,2031
VAIPE_P_157_21.jpg,107,1.0,1547,792,2218,1614
VAIPE_P_157_3.jpg,28,0.6176499128341675,776,1607,1095,1916
VAIPE_P_157_3.jpg,89,0.9889074563980104,950,2109,1357,2788
VAIPE_P_157_3.jpg,89,0.8975986838340759,874,1746,1561,2214
VAIPE_P_157_3.jpg,24,0.8992462754249573,504,851,1300,1530
VAIPE_P_157_3.jpg,24,0.9381550550460817,1556,1156,2185,1902
VAIPE_P_157_4.jpg,28,0.6907659769058228,742,1810,1032,2109
VAIPE_P_157_4.jpg,28,0.4642784297466278,1205,2268,1496,2558
VAIPE_P_157_4.jpg,89,0.8001987934112549,926,1657,1513,2164
VAIPE_P_157_4.jpg,89,0.9688575267791748,727,1993,1293,2537
VAIPE_P_157_4.jpg,24,0.931525945663452,1486,1221,2217,1775
VAIPE_P_157_4.jpg,24,0.9270553588867188,1337,1655,1971,2332
VAIPE_P_157_5.jpg,28,0.7842015027999878,879,1608,1176,1900
VAIPE_P_157_5.jpg,28,0.5151674747467041,1216,1596,1501,1884
VAIPE_P_157_5.jpg,89,0.9854677319526672,931,1833,1594,2160
VAIPE_P_157_5.jpg,24,0.8685359954833984,1484,1604,1951,2394
VAIPE_P_157_5.jpg,89,0.9844453930854796,803,2133,1382,2702
VAIPE_P_157_5.jpg,24,0.7565221190452576,1818,1538,2241,2334
VAIPE_P_157_6.jpg,107,1.0,351,2684,721,3062
VAIPE_P_157_6.jpg,107,1.0,469,2187,823,2539
VAIPE_P_157_6.jpg,107,1.0,1120,1932,1805,2255
VAIPE_P_157_6.jpg,89,0.9782121181488036,737,1884,1033,2436
VAIPE_P_157_6.jpg,89,0.9841541051864624,636,2533,1048,3131
VAIPE_P_157_6.jpg,107,1.0,901,2137,1280,2830
VAIPE_P_157_7.jpg,89,0.983342170715332,642,1996,959,2608
VAIPE_P_157_7.jpg,107,1.0,227,2934,634,3346
VAIPE_P_157_7.jpg,107,1.0,641,2747,1042,3149
VAIPE_P_157_7.jpg,89,0.9531015753746032,1180,2314,1802,2692
VAIPE_P_157_7.jpg,107,1.0,594,1682,1269,2107
VAIPE_P_157_7.jpg,107,1.0,1427,1958,2120,2425
VAIPE_P_157_8.jpg,107,1.0,1752,1619,2134,1989
VAIPE_P_157_8.jpg,107,1.0,1444,2165,1831,2553
VAIPE_P_157_8.jpg,89,0.9640598893165588,486,1464,817,2040
VAIPE_P_157_8.jpg,107,1.0,553,2510,1281,2953
VAIPE_P_157_8.jpg,89,0.9504469633102416,584,2034,1209,2367
VAIPE_P_157_8.jpg,107,1.0,929,2264,1549,2851
VAIPE_P_157_9.jpg,28,0.3033337593078613,1617,1676,1972,2029
VAIPE_P_157_9.jpg,107,1.0,1413,1281,1757,1614
VAIPE_P_157_9.jpg,89,0.9572786688804626,1191,1428,1663,1901
VAIPE_P_157_9.jpg,89,0.964404046535492,1270,2579,1839,3068
VAIPE_P_157_9.jpg,107,1.0,410,1931,1124,2304
VAIPE_P_157_9.jpg,107,1.0,1211,2990,1945,3525
VAIPE_P_158_0.jpg,107,1.0,769,638,1190,1038
VAIPE_P_158_0.jpg,43,0.7583860158920288,1592,1145,2636,1594
VAIPE_P_158_0.jpg,107,1.0,2452,2299,2835,2674
VAIPE_P_158_0.jpg,43,0.7131235599517822,918,1455,1965,1997
VAIPE_P_158_0.jpg,91,0.9920899868011476,1485,2121,2334,2620
VAIPE_P_158_0.jpg,91,0.9934367537498474,2206,1771,3051,2261
VAIPE_P_158_1.jpg,91,0.9939817786216736,815,2094,1588,2486
VAIPE_P_158_1.jpg,107,1.0,1102,1640,1441,1969
VAIPE_P_158_1.jpg,107,1.0,1352,1810,1672,2124
VAIPE_P_158_1.jpg,43,0.731512188911438,1604,2108,2041,3018
VAIPE_P_158_1.jpg,43,0.6897649168968201,1041,2462,1760,3261
VAIPE_P_158_1.jpg,91,0.9921514987945556,1208,1296,1927,1863
VAIPE_P_158_10.jpg,7,0.4446133375167846,975,1957,1203,2181
VAIPE_P_158_10.jpg,107,1.0,596,2516,1194,2827
VAIPE_P_158_10.jpg,7,0.2917611002922058,952,1211,1192,1446
VAIPE_P_158_10.jpg,91,0.9927718043327332,1171,1469,1502,1957
VAIPE_P_158_10.jpg,107,1.0,1426,795,2014,1261
VAIPE_P_158_10.jpg,91,0.9906259775161744,1229,1976,1661,2385
VAIPE_P_158_11.jpg,107,1.0,1068,537,1735,900
VAIPE_P_158_11.jpg,7,0.3576506376266479,559,2519,797,2742
VAIPE_P_158_11.jpg,107,1.0,555,2330,790,2549
VAIPE_P_158_11.jpg,91,0.9908782839775084,1617,2285,2116,2639
VAIPE_P_158_11.jpg,91,0.9915940761566162,921,2092,1407,2423
VAIPE_P_158_11.jpg,107,1.0,802,2715,1289,3204
VAIPE_P_158_12.jpg,7,0.3622649312019348,742,1350,979,1582
VAIPE_P_158_12.jpg,7,0.3090756237506866,857,2167,1081,2384
VAIPE_P_158_12.jpg,107,1.0,938,3239,1475,3548
VAIPE_P_158_12.jpg,91,0.9927024841308594,895,1751,1179,2215
VAIPE_P_158_12.jpg,107,1.0,1051,1509,1439,2062
VAIPE_P_158_12.jpg,91,0.9921814203262328,1385,1769,1711,2236
